PRISM Time Series Data
Locations: 87
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 2024-11-01 - 2025-10-01
Dataset: AN91d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2025-Oct-30
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
Nobles,-95.7534,43.6742,1673,2025-04-01,0.00,25.9,31.6,37.3,27.0,0.48,2.43
Nobles,-95.7534,43.6742,1673,2025-04-02,0.55,31.7,33.4,35.1,31.9,0.07,1.60
Nobles,-95.7534,43.6742,1673,2025-04-03,0.73,31.4,35.4,39.4,31.9,0.03,1.11
Nobles,-95.7534,43.6742,1673,2025-04-04,0.00,29.6,36.5,43.5,30.4,0.19,3.56
Nobles,-95.7534,43.6742,1673,2025-04-05,0.00,24.3,35.7,47.1,31.1,0.18,3.72
Nobles,-95.7534,43.6742,1673,2025-04-06,0.00,23.9,33.1,42.4,18.4,0.73,6.15
Nobles,-95.7534,43.6742,1673,2025-04-07,0.00,22.3,41.5,60.7,22.8,0.78,14.23
Nobles,-95.7534,43.6742,1673,2025-04-08,0.00,19.6,29.0,38.3,10.9,0.83,5.66
Nobles,-95.7534,43.6742,1673,2025-04-09,0.00,21.3,37.9,54.6,17.2,1.10,11.38
Nobles,-95.7534,43.6742,1673,2025-04-10,0.00,37.4,53.6,69.7,27.3,1.55,20.71
Nobles,-95.7534,43.6742,1673,2025-04-11,0.00,32.0,44.4,56.8,37.0,0.16,7.96
Nobles,-95.7534,43.6742,1673,2025-04-12,0.00,32.5,47.6,62.6,33.7,0.13,13.53
Nobles,-95.7534,43.6742,1673,2025-04-13,0.00,44.1,60.4,76.7,38.6,2.68,23.38
Nobles,-95.7534,43.6742,1673,2025-04-14,0.00,40.9,56.0,71.2,37.7,2.04,16.65
Nobles,-95.7534,43.6742,1673,2025-04-15,0.01,28.3,39.5,50.8,30.9,0.64,7.17
Nobles,-95.7534,43.6742,1673,2025-04-16,0.00,28.9,44.3,59.7,21.9,0.82,13.90
Nobles,-95.7534,43.6742,1673,2025-04-17,0.00,38.8,57.1,75.5,32.5,3.59,23.35
Nobles,-95.7534,43.6742,1673,2025-04-18,0.35,39.0,58.5,77.9,43.1,0.70,18.85
Nobles,-95.7534,43.6742,1673,2025-04-19,0.00,27.3,40.5,53.8,28.3,0.75,8.50
Nobles,-95.7534,43.6742,1673,2025-04-20,0.00,30.1,43.2,56.3,23.3,1.15,11.83
Nobles,-95.7534,43.6742,1673,2025-04-21,0.04,31.9,40.8,49.8,35.1,0.04,7.03
Nobles,-95.7534,43.6742,1673,2025-04-22,0.07,32.9,50.8,68.7,38.2,0.08,18.12
Nobles,-95.7534,43.6742,1673,2025-04-23,0.00,41.9,55.5,69.2,35.1,0.71,18.29
Nobles,-95.7534,43.6742,1673,2025-04-24,0.24,43.3,53.7,64.1,33.7,0.94,14.93
Nobles,-95.7534,43.6742,1673,2025-04-25,0.83,42.1,44.1,46.2,42.5,0.02,1.40
Nobles,-95.7534,43.6742,1673,2025-04-26,0.00,36.3,47.7,59.1,38.4,0.26,9.74
Nobles,-95.7534,43.6742,1673,2025-04-27,0.10,39.4,48.7,58.0,39.0,0.74,9.94
Nobles,-95.7534,43.6742,1673,2025-04-28,0.00,46.1,53.4,60.7,53.4,0.04,2.80
Nobles,-95.7534,43.6742,1673,2025-04-29,0.28,33.6,55.8,78.0,50.6,0.30,14.27
Nobles,-95.7534,43.6742,1673,2025-04-30,0.00,34.2,47.0,59.9,26.5,1.44,13.29
Nobles,-95.7534,43.6742,1673,2025-05-01,0.00,44.0,56.3,68.7,42.3,0.54,16.14
Nobles,-95.7534,43.6742,1673,2025-05-02,0.09,42.5,52.1,61.7,45.3,0.45,8.72
Nobles,-95.7534,43.6742,1673,2025-05-03,0.00,36.0,47.0,58.0,37.7,0.36,9.15
Nobles,-95.7534,43.6742,1673,2025-05-04,0.00,38.9,53.7,68.4,34.0,0.93,17.52
Nobles,-95.7534,43.6742,1673,2025-05-05,0.00,48.8,62.8,76.7,36.6,4.68,24.31
Nobles,-95.7534,43.6742,1673,2025-05-06,0.00,48.4,63.8,79.3,38.0,3.49,25.97
Nobles,-95.7534,43.6742,1673,2025-05-07,0.00,51.4,66.6,81.8,38.8,4.14,30.61
Nobles,-95.7534,43.6742,1673,2025-05-08,0.00,46.8,61.4,76.0,40.3,3.57,21.51
Nobles,-95.7534,43.6742,1673,2025-05-09,0.00,47.8,61.6,75.4,38.0,4.07,21.05
Nobles,-95.7534,43.6742,1673,2025-05-10,0.00,52.2,69.5,86.9,38.0,6.75,35.78
Nobles,-95.7534,43.6742,1673,2025-05-11,0.00,55.3,70.1,84.9,33.5,7.81,35.48
Nobles,-95.7534,43.6742,1673,2025-05-12,0.00,57.9,73.7,89.5,39.7,8.50,39.76
Nobles,-95.7534,43.6742,1673,2025-05-13,0.00,58.3,72.8,87.4,37.8,7.67,37.75
Nobles,-95.7534,43.6742,1673,2025-05-14,0.00,60.5,74.2,87.9,49.7,3.65,33.96
Nobles,-95.7534,43.6742,1673,2025-05-15,0.12,59.0,72.7,86.4,54.6,0.67,29.95
Nobles,-95.7534,43.6742,1673,2025-05-16,0.02,49.9,61.1,72.2,48.1,1.01,10.73
Nobles,-95.7534,43.6742,1673,2025-05-17,0.11,38.6,44.5,50.4,40.6,0.38,3.78
Nobles,-95.7534,43.6742,1673,2025-05-18,0.00,37.0,45.5,54.0,35.7,0.79,6.43
Nobles,-95.7534,43.6742,1673,2025-05-19,0.15,37.4,51.4,65.4,36.7,0.47,14.74
Nobles,-95.7534,43.6742,1673,2025-05-20,0.46,45.1,48.1,51.1,47.4,0.13,1.18
Nobles,-95.7534,43.6742,1673,2025-05-21,0.18,39.6,44.8,50.0,45.6,0.07,0.73
Nobles,-95.7534,43.6742,1673,2025-05-22,0.00,38.0,43.4,48.8,39.8,0.16,3.47
Nobles,-95.7534,43.6742,1673,2025-05-23,0.00,42.5,52.3,62.1,40.6,0.28,11.23
Nobles,-95.7534,43.6742,1673,2025-05-24,0.11,46.4,57.2,68.1,42.6,0.71,16.50
Nobles,-95.7534,43.6742,1673,2025-05-25,0.00,46.0,53.6,61.1,43.0,1.28,10.12
Nobles,-95.7534,43.6742,1673,2025-05-26,0.00,47.4,58.7,70.1,35.2,2.76,18.62
Nobles,-95.7534,43.6742,1673,2025-05-27,0.06,50.9,59.5,68.0,44.1,0.68,15.78
Nobles,-95.7534,43.6742,1673,2025-05-28,0.18,50.8,54.7,58.6,50.3,0.39,5.05
Nobles,-95.7534,43.6742,1673,2025-05-29,0.01,46.5,54.4,62.2,48.4,0.31,7.73
Nobles,-95.7534,43.6742,1673,2025-05-30,0.02,51.0,60.1,69.1,47.4,1.10,13.99
Nobles,-95.7534,43.6742,1673,2025-05-31,0.00,53.7,64.2,74.6,45.8,3.37,19.92
Nobles,-95.7534,43.6742,1673,2025-06-01,0.00,56.4,69.5,82.6,48.1,3.34,28.81
Nobles,-95.7534,43.6742,1673,2025-06-02,0.00,59.7,72.2,84.6,53.0,3.89,27.37
Nobles,-95.7534,43.6742,1673,2025-06-03,0.91,51.4,71.7,91.9,56.4,0.43,34.59
Nobles,-95.7534,43.6742,1673,2025-06-04,0.19,50.4,58.7,67.1,48.6,0.41,11.81
Nobles,-95.7534,43.6742,1673,2025-06-05,0.00,53.8,64.3,74.7,45.3,2.63,20.57
Nobles,-95.7534,43.6742,1673,2025-06-06,0.08,57.6,65.7,73.8,53.7,0.49,16.81
Nobles,-95.7534,43.6742,1673,2025-06-07,0.00,57.0,63.1,69.2,55.7,0.49,9.81
Nobles,-95.7534,43.6742,1673,2025-06-08,0.00,52.5,65.5,78.5,54.3,1.49,19.37
Nobles,-95.7534,43.6742,1673,2025-06-09,0.00,48.7,60.8,72.9,40.8,2.22,20.05
Nobles,-95.7534,43.6742,1673,2025-06-10,0.00,47.9,56.3,64.6,46.4,0.72,9.98
Nobles,-95.7534,43.6742,1673,2025-06-11,0.00,53.6,72.4,91.1,47.4,1.92,40.38
Nobles,-95.7534,43.6742,1673,2025-06-12,0.94,58.2,70.1,82.0,54.0,0.45,26.09
Nobles,-95.7534,43.6742,1673,2025-06-13,0.00,60.5,71.2,81.9,62.8,0.14,17.52
Nobles,-95.7534,43.6742,1673,2025-06-14,0.00,53.7,68.0,82.3,59.9,0.03,17.20
Nobles,-95.7534,43.6742,1673,2025-06-15,0.35,54.1,64.2,74.3,59.4,0.06,9.70
Nobles,-95.7534,43.6742,1673,2025-06-16,0.35,59.6,70.0,80.3,65.1,0.11,13.45
Nobles,-95.7534,43.6742,1673,2025-06-17,0.03,62.4,74.6,86.8,65.3,0.47,21.21
Nobles,-95.7534,43.6742,1673,2025-06-18,0.02,58.9,69.2,79.5,61.3,0.34,16.28
Nobles,-95.7534,43.6742,1673,2025-06-19,0.00,57.3,66.9,76.5,57.9,0.86,15.66
Nobles,-95.7534,43.6742,1673,2025-06-20,0.44,62.5,75.8,89.0,60.1,2.11,31.27
Nobles,-95.7534,43.6742,1673,2025-06-21,0.00,68.2,81.5,94.8,70.1,3.06,32.85
Nobles,-95.7534,43.6742,1673,2025-06-22,0.00,76.9,86.8,96.6,70.2,6.30,34.42
Nobles,-95.7534,43.6742,1673,2025-06-23,0.15,67.6,80.3,93.0,69.9,0.35,26.48
Nobles,-95.7534,43.6742,1673,2025-06-24,0.04,62.6,69.8,76.9,59.6,0.51,14.92
Nobles,-95.7534,43.6742,1673,2025-06-25,0.11,61.9,68.6,75.3,60.7,0.58,13.39
Nobles,-95.7534,43.6742,1673,2025-06-26,0.40,63.0,70.7,78.4,67.2,0.06,8.64
Nobles,-95.7534,43.6742,1673,2025-06-27,0.18,57.0,65.9,74.7,63.0,0.02,5.25
Nobles,-95.7534,43.6742,1673,2025-06-28,0.26,57.2,69.3,81.5,64.9,0.00,13.55
Nobles,-95.7534,43.6742,1673,2025-06-29,1.38,62.1,74.1,86.1,68.4,0.07,14.49
Nobles,-95.7534,43.6742,1673,2025-06-30,0.00,62.3,72.8,83.3,64.3,1.00,17.01
Nobles,-95.7534,43.6742,1673,2025-07-01,0.03,59.3,68.9,78.5,60.1,0.94,16.02
Nobles,-95.7534,43.6742,1673,2025-07-02,0.00,62.4,72.6,82.9,59.5,2.03,22.59
Nobles,-95.7534,43.6742,1673,2025-07-03,0.00,65.4,75.5,85.6,67.1,0.50,19.72
Nobles,-95.7534,43.6742,1673,2025-07-04,0.00,69.8,80.1,90.4,71.6,1.11,22.44
Nobles,-95.7534,43.6742,1673,2025-07-05,0.67,68.5,77.4,86.2,70.2,0.14,18.11
Nobles,-95.7534,43.6742,1673,2025-07-06,0.07,62.8,72.8,82.8,68.9,0.31,11.62
Nobles,-95.7534,43.6742,1673,2025-07-07,0.00,60.7,70.7,80.7,62.2,0.58,17.68
Nobles,-95.7534,43.6742,1673,2025-07-08,0.12,60.2,71.4,82.6,63.9,0.17,16.60
Nobles,-95.7534,43.6742,1673,2025-07-09,0.04,61.5,72.4,83.2,65.0,0.29,16.62
Nobles,-95.7534,43.6742,1673,2025-07-10,0.80,63.6,73.7,83.8,68.5,0.25,13.00
Nobles,-95.7534,43.6742,1673,2025-07-11,0.00,65.2,73.3,81.5,68.4,0.26,12.29
Nobles,-95.7534,43.6742,1673,2025-07-12,0.01,60.9,72.7,84.5,66.0,0.56,16.72
Nobles,-95.7534,43.6742,1673,2025-07-13,0.00,56.9,67.1,77.2,58.0,0.41,16.63
Nobles,-95.7534,43.6742,1673,2025-07-14,0.00,61.3,71.5,81.7,63.9,0.65,18.20
Nobles,-95.7534,43.6742,1673,2025-07-15,0.00,67.1,76.8,86.4,71.1,1.12,14.61
Nobles,-95.7534,43.6742,1673,2025-07-16,1.17,65.0,76.0,87.1,68.8,0.20,18.62
Nobles,-95.7534,43.6742,1673,2025-07-17,0.00,55.3,60.7,66.1,59.4,0.15,3.02
Nobles,-95.7534,43.6742,1673,2025-07-18,0.00,55.3,62.7,70.0,54.7,0.52,10.39
Nobles,-95.7534,43.6742,1673,2025-07-19,0.64,59.7,68.2,76.6,67.7,0.09,6.45
Nobles,-95.7534,43.6742,1673,2025-07-20,0.04,63.5,68.5,73.5,65.8,0.27,5.41
Nobles,-95.7534,43.6742,1673,2025-07-21,0.05,63.9,72.7,81.4,69.6,0.15,11.34
Nobles,-95.7534,43.6742,1673,2025-07-22,0.06,67.7,75.3,82.9,73.2,0.10,6.93
Nobles,-95.7534,43.6742,1673,2025-07-23,0.00,68.9,77.2,85.5,73.4,0.39,10.60
Nobles,-95.7534,43.6742,1673,2025-07-24,1.34,67.1,76.6,86.0,71.8,0.12,13.70
Nobles,-95.7534,43.6742,1673,2025-07-25,0.00,63.0,72.4,81.8,66.3,0.18,14.44
Nobles,-95.7534,43.6742,1673,2025-07-26,0.00,64.8,72.4,80.0,69.2,0.08,10.03
Nobles,-95.7534,43.6742,1673,2025-07-27,0.00,67.7,75.6,83.5,72.3,0.00,9.92
Nobles,-95.7534,43.6742,1673,2025-07-28,1.15,62.9,75.8,88.8,71.9,0.15,13.30
Nobles,-95.7534,43.6742,1673,2025-07-29,0.03,64.5,74.6,84.7,70.7,0.09,12.28
Nobles,-95.7534,43.6742,1673,2025-07-30,0.73,65.6,74.6,83.6,69.9,0.09,11.38
Nobles,-95.7534,43.6742,1673,2025-07-31,0.07,59.9,68.1,76.2,64.3,0.51,8.45
Nobles,-95.7534,43.6742,1673,2025-08-01,0.00,55.2,65.1,74.9,57.4,0.75,14.25
Nobles,-95.7534,43.6742,1673,2025-08-02,0.00,52.4,62.3,72.3,54.8,0.29,13.40
Nobles,-95.7534,43.6742,1673,2025-08-03,0.03,55.4,63.5,71.6,59.7,0.28,9.18
Nobles,-95.7534,43.6742,1673,2025-08-04,0.01,60.5,65.6,70.7,61.1,0.57,6.97
Nobles,-95.7534,43.6742,1673,2025-08-05,0.00,57.5,64.6,71.8,60.9,0.28,6.96
Nobles,-95.7534,43.6742,1673,2025-08-06,2.00,59.1,68.1,77.2,64.3,0.04,9.65
Nobles,-95.7534,43.6742,1673,2025-08-07,0.00,65.0,72.0,79.0,67.5,0.19,9.27
Nobles,-95.7534,43.6742,1673,2025-08-08,0.00,67.1,74.5,81.9,72.6,0.09,7.18
Nobles,-95.7534,43.6742,1673,2025-08-09,0.00,69.0,76.3,83.7,74.7,0.02,6.90
Nobles,-95.7534,43.6742,1673,2025-08-10,0.00,66.5,74.0,81.4,68.5,0.13,12.38
Nobles,-95.7534,43.6742,1673,2025-08-11,0.00,55.5,67.7,79.9,62.7,0.09,15.02
Nobles,-95.7534,43.6742,1673,2025-08-12,0.00,58.2,68.6,78.9,64.0,0.16,12.72
Nobles,-95.7534,43.6742,1673,2025-08-13,0.00,56.1,67.8,79.5,60.4,0.21,16.77
Nobles,-95.7534,43.6742,1673,2025-08-14,0.00,58.4,68.3,78.2,64.2,0.75,13.07
Nobles,-95.7534,43.6742,1673,2025-08-15,0.05,67.3,74.4,81.6,70.0,0.41,9.32
Nobles,-95.7534,43.6742,1673,2025-08-16,0.02,69.3,76.3,83.2,74.0,0.17,8.65
Nobles,-95.7534,43.6742,1673,2025-08-17,0.02,68.6,76.4,84.3,74.8,0.05,7.70
Nobles,-95.7534,43.6742,1673,2025-08-18,0.91,67.4,75.1,82.9,71.5,0.10,9.54
Nobles,-95.7534,43.6742,1673,2025-08-19,0.00,64.9,74.3,83.6,70.4,0.04,13.26
Nobles,-95.7534,43.6742,1673,2025-08-20,0.00,63.3,74.8,86.2,69.9,0.03,17.00
Nobles,-95.7534,43.6742,1673,2025-08-21,0.00,61.6,71.3,81.1,65.3,0.10,15.72
Nobles,-95.7534,43.6742,1673,2025-08-22,0.00,62.6,72.0,81.4,68.2,0.15,10.63
Nobles,-95.7534,43.6742,1673,2025-08-23,0.09,53.4,64.1,74.9,63.8,0.10,6.65
Nobles,-95.7534,43.6742,1673,2025-08-24,0.00,47.8,58.6,69.5,52.1,0.09,10.90
Nobles,-95.7534,43.6742,1673,2025-08-25,0.00,43.5,55.5,67.4,48.3,0.16,11.00
Nobles,-95.7534,43.6742,1673,2025-08-26,0.00,43.7,56.1,68.6,45.9,0.15,14.52
Nobles,-95.7534,43.6742,1673,2025-08-27,0.03,50.4,61.2,72.0,54.5,0.50,12.46
Nobles,-95.7534,43.6742,1673,2025-08-28,0.00,55.5,66.6,77.6,60.0,0.29,12.81
Nobles,-95.7534,43.6742,1673,2025-08-29,0.00,55.9,67.8,79.6,61.7,0.16,16.42
Nobles,-95.7534,43.6742,1673,2025-08-30,0.00,56.4,66.6,76.7,61.7,0.13,12.14
Nobles,-95.7534,43.6742,1673,2025-08-31,0.00,58.7,67.6,76.5,62.8,0.12,10.60
Nobles,-95.7534,43.6742,1673,2025-09-01,0.00,58.7,66.6,74.4,62.7,0.13,8.56
Nobles,-95.7534,43.6742,1673,2025-09-02,0.99,56.1,65.8,75.4,61.2,0.09,10.63
Nobles,-95.7534,43.6742,1673,2025-09-03,0.11,55.4,65.5,75.6,59.9,0.15,12.25
Nobles,-95.7534,43.6742,1673,2025-09-04,0.00,38.5,50.1,61.7,44.9,0.07,8.35
Nobles,-95.7534,43.6742,1673,2025-09-05,0.12,39.5,53.9,68.3,47.3,0.09,10.04
Nobles,-95.7534,43.6742,1673,2025-09-06,0.00,36.7,47.7,58.7,41.5,0.11,7.61
Nobles,-95.7534,43.6742,1673,2025-09-07,0.00,37.3,50.0,62.7,40.8,0.18,10.85
Nobles,-95.7534,43.6742,1673,2025-09-08,0.00,39.8,53.8,67.7,47.5,0.20,12.85
Nobles,-95.7534,43.6742,1673,2025-09-09,0.10,55.0,65.8,76.6,58.5,0.54,12.30
Nobles,-95.7534,43.6742,1673,2025-09-10,0.77,53.1,62.5,72.0,60.2,0.03,5.78
Nobles,-95.7534,43.6742,1673,2025-09-11,0.00,53.7,63.2,72.6,60.2,0.02,7.57
Nobles,-95.7534,43.6742,1673,2025-09-12,0.00,57.6,69.3,81.0,61.4,0.35,17.47
Nobles,-95.7534,43.6742,1673,2025-09-13,0.00,61.0,72.0,83.1,65.0,0.12,16.40
Nobles,-95.7534,43.6742,1673,2025-09-14,0.00,61.5,76.4,91.3,64.8,0.33,29.14
Nobles,-95.7534,43.6742,1673,2025-09-15,0.07,59.9,72.9,86.0,64.0,0.20,21.15
Nobles,-95.7534,43.6742,1673,2025-09-16,0.00,61.2,73.7,86.1,63.6,0.74,21.92
Nobles,-95.7534,43.6742,1673,2025-09-17,0.04,62.1,75.6,89.0,63.5,0.63,26.05
Nobles,-95.7534,43.6742,1673,2025-09-18,0.12,61.8,68.3,74.8,63.2,0.17,10.88
Nobles,-95.7534,43.6742,1673,2025-09-19,0.30,60.5,70.0,79.6,61.8,0.10,16.70
Nobles,-95.7534,43.6742,1673,2025-09-20,0.12,53.0,59.3,65.6,58.1,0.04,3.28
Nobles,-95.7534,43.6742,1673,2025-09-21,0.00,52.6,61.1,69.6,58.3,0.07,7.36
Nobles,-95.7534,43.6742,1673,2025-09-22,0.07,54.1,67.6,81.2,60.0,0.12,21.63
Nobles,-95.7534,43.6742,1673,2025-09-23,0.00,54.3,68.0,81.6,59.5,0.07,17.37
Nobles,-95.7534,43.6742,1673,2025-09-24,0.00,53.7,64.6,75.5,56.3,0.21,14.77
Nobles,-95.7534,43.6742,1673,2025-09-25,0.00,52.4,64.7,77.0,53.1,0.91,18.90
Nobles,-95.7534,43.6742,1673,2025-09-26,0.00,52.7,67.9,83.1,52.9,0.40,26.96
Nobles,-95.7534,43.6742,1673,2025-09-27,0.00,54.0,70.1,86.3,51.1,0.70,31.89
Nobles,-95.7534,43.6742,1673,2025-09-28,0.00,49.4,62.2,75.0,40.3,3.52,22.31
Nobles,-95.7534,43.6742,1673,2025-09-29,0.00,50.1,67.4,84.6,42.9,3.14,31.90
Nobles,-95.7534,43.6742,1673,2025-09-30,0.00,56.6,73.3,90.0,55.7,2.63,33.81
Nobles,-95.7534,43.6742,1673,2025-10-01,0.00,58.3,68.6,78.9,55.3,2.68,19.24

Aitkin,-93.4155,46.6082,1260,2024-11-01,0.00,23.4,30.6,37.8,26.8,0.22,2.50
Aitkin,-93.4155,46.6082,1260,2024-11-02,0.05,27.6,35.7,43.8,28.8,0.24,5.74
Aitkin,-93.4155,46.6082,1260,2024-11-03,0.00,33.2,39.9,46.6,36.2,0.14,3.05
Aitkin,-93.4155,46.6082,1260,2024-11-04,0.05,35.8,41.8,47.7,42.3,0.00,2.65
Aitkin,-93.4155,46.6082,1260,2024-11-05,0.00,42.2,46.8,51.4,42.2,0.06,3.13
Aitkin,-93.4155,46.6082,1260,2024-11-06,0.00,36.3,39.4,42.5,36.0,0.35,2.16
Aitkin,-93.4155,46.6082,1260,2024-11-07,0.00,34.9,42.4,49.8,35.4,0.35,5.98
Aitkin,-93.4155,46.6082,1260,2024-11-08,0.00,33.0,40.4,47.8,31.6,0.53,5.87
Aitkin,-93.4155,46.6082,1260,2024-11-09,0.00,28.3,40.9,53.5,24.9,0.60,10.25
Aitkin,-93.4155,46.6082,1260,2024-11-10,0.09,30.8,39.5,48.2,37.5,0.07,4.21
Aitkin,-93.4155,46.6082,1260,2024-11-11,0.00,36.1,42.0,48.0,39.8,0.06,3.03
Aitkin,-93.4155,46.6082,1260,2024-11-12,0.00,24.7,33.6,42.5,25.1,0.36,4.44
Aitkin,-93.4155,46.6082,1260,2024-11-13,0.00,27.9,35.9,43.9,29.8,0.58,4.35
Aitkin,-93.4155,46.6082,1260,2024-11-14,0.18,37.0,38.7,40.5,37.1,0.08,1.43
Aitkin,-93.4155,46.6082,1260,2024-11-15,0.00,30.9,36.9,42.9,38.2,0.02,1.24
Aitkin,-93.4155,46.6082,1260,2024-11-16,0.00,30.5,39.5,48.6,36.1,0.02,3.10
Aitkin,-93.4155,46.6082,1260,2024-11-17,0.00,37.1,44.2,51.3,38.4,0.51,5.08
Aitkin,-93.4155,46.6082,1260,2024-11-18,0.00,29.9,37.9,46.0,31.1,0.16,4.60
Aitkin,-93.4155,46.6082,1260,2024-11-19,0.85,28.6,40.7,52.8,36.4,0.08,7.46
Aitkin,-93.4155,46.6082,1260,2024-11-20,0.17,31.0,40.6,50.2,35.3,0.07,2.40
Aitkin,-93.4155,46.6082,1260,2024-11-21,0.05,27.1,30.6,34.2,26.3,0.31,1.57
Aitkin,-93.4155,46.6082,1260,2024-11-22,0.00,30.4,34.8,39.2,31.5,0.12,1.85
Aitkin,-93.4155,46.6082,1260,2024-11-23,0.00,27.3,30.8,34.3,27.8,0.19,1.15
Aitkin,-93.4155,46.6082,1260,2024-11-24,0.00,25.9,29.4,33.0,23.3,0.51,1.88
Aitkin,-93.4155,46.6082,1260,2024-11-25,0.12,27.2,30.3,33.5,27.5,0.13,1.48
Aitkin,-93.4155,46.6082,1260,2024-11-26,0.02,14.0,22.2,30.4,16.0,0.16,1.51
Aitkin,-93.4155,46.6082,1260,2024-11-27,0.00,13.4,17.9,22.3,16.2,0.28,0.87
Aitkin,-93.4155,46.6082,1260,2024-11-28,0.00,18.5,21.0,23.6,16.2,0.40,1.14
Aitkin,-93.4155,46.6082,1260,2024-11-29,0.02,11.1,15.8,20.5,11.0,0.40,1.12
Aitkin,-93.4155,46.6082,1260,2024-11-30,0.00,-0.7,7.7,16.0,3.2,0.27,1.02
Aitkin,-93.4155,46.6082,1260,2024-12-01,0.00,-1.3,6.2,13.6,-0.0,0.24,1.11
Aitkin,-93.4155,46.6082,1260,2024-12-02,0.03,7.4,12.6,17.9,10.5,0.27,0.88
Aitkin,-93.4155,46.6082,1260,2024-12-03,0.00,13.1,16.4,19.7,13.1,0.27,0.81
Aitkin,-93.4155,46.6082,1260,2024-12-04,0.04,15.2,22.1,28.9,17.2,0.27,1.22
Aitkin,-93.4155,46.6082,1260,2024-12-05,0.02,5.2,17.6,29.9,3.5,0.28,1.38
Aitkin,-93.4155,46.6082,1260,2024-12-06,0.00,10.7,15.6,20.5,7.0,0.51,1.51
Aitkin,-93.4155,46.6082,1260,2024-12-07,0.00,19.3,24.0,28.7,20.0,0.46,1.25
Aitkin,-93.4155,46.6082,1260,2024-12-08,0.00,26.5,35.5,44.5,28.7,0.15,4.46
Aitkin,-93.4155,46.6082,1260,2024-12-09,0.22,30.1,32.1,34.2,31.6,0.04,0.48
Aitkin,-93.4155,46.6082,1260,2024-12-10,0.01,17.8,25.6,33.3,23.1,0.05,0.98
Aitkin,-93.4155,46.6082,1260,2024-12-11,0.06,8.2,13.9,19.6,11.4,0.28,1.09
Aitkin,-93.4155,46.6082,1260,2024-12-12,0.00,-15.9,-4.2,7.4,-16.1,0.17,0.67
Aitkin,-93.4155,46.6082,1260,2024-12-13,0.00,-16.2,-8.2,-0.2,-16.7,0.16,0.71
Aitkin,-93.4155,46.6082,1260,2024-12-14,0.00,-13.3,1.5,16.4,-2.4,0.18,1.57
Aitkin,-93.4155,46.6082,1260,2024-12-15,0.01,16.2,23.4,30.6,22.9,0.13,1.20
Aitkin,-93.4155,46.6082,1260,2024-12-16,0.02,29.8,31.7,33.5,31.5,0.05,0.48
Aitkin,-93.4155,46.6082,1260,2024-12-17,0.01,24.7,29.0,33.3,24.9,0.26,1.31
Aitkin,-93.4155,46.6082,1260,2024-12-18,0.01,18.0,21.9,25.8,16.2,0.57,1.25
Aitkin,-93.4155,46.6082,1260,2024-12-19,0.00,3.9,11.0,18.1,4.5,0.28,1.38
Aitkin,-93.4155,46.6082,1260,2024-12-20,0.14,3.6,11.9,20.2,11.1,0.28,0.78
Aitkin,-93.4155,46.6082,1260,2024-12-21,0.00,-11.6,1.0,13.6,-7.5,0.18,1.56
Aitkin,-93.4155,46.6082,1260,2024-12-22,0.00,-7.4,5.4,18.3,3.9,0.25,1.17
Aitkin,-93.4155,46.6082,1260,2024-12-23,0.00,18.3,23.8,29.3,18.8,0.46,1.66
Aitkin,-93.4155,46.6082,1260,2024-12-24,0.00,18.6,20.8,23.0,18.0,0.19,0.64
Aitkin,-93.4155,46.6082,1260,2024-12-25,0.00,19.8,24.2,28.6,22.0,0.12,0.45
Aitkin,-93.4155,46.6082,1260,2024-12-26,0.00,27.0,28.8,30.6,27.2,0.06,0.36
Aitkin,-93.4155,46.6082,1260,2024-12-27,0.03,30.7,32.3,33.8,31.5,0.06,0.43
Aitkin,-93.4155,46.6082,1260,2024-12-28,0.31,33.8,36.1,38.4,35.6,0.02,0.40
Aitkin,-93.4155,46.6082,1260,2024-12-29,0.00,23.6,31.0,38.3,29.6,0.03,1.25
Aitkin,-93.4155,46.6082,1260,2024-12-30,0.00,26.1,30.2,34.3,30.3,0.01,0.34
Aitkin,-93.4155,46.6082,1260,2024-12-31,0.00,24.9,28.0,31.1,27.8,0.03,0.33
Aitkin,-93.4155,46.6082,1260,2025-01-01,0.00,15.9,21.3,26.7,18.2,0.30,1.08
Aitkin,-93.4155,46.6082,1260,2025-01-02,0.00,12.4,14.2,16.1,7.3,0.51,1.00
Aitkin,-93.4155,46.6082,1260,2025-01-03,0.00,2.3,8.6,14.9,3.6,0.32,1.02
Aitkin,-93.4155,46.6082,1260,2025-01-04,0.00,-6.9,0.2,7.3,-7.6,0.24,0.94
Aitkin,-93.4155,46.6082,1260,2025-01-05,0.00,-8.4,-0.6,7.3,-15.8,0.24,1.51
Aitkin,-93.4155,46.6082,1260,2025-01-06,0.00,-8.3,2.4,13.1,-12.9,0.32,1.96
Aitkin,-93.4155,46.6082,1260,2025-01-07,0.00,-6.2,6.1,18.4,-7.6,0.26,2.52
